SR-p53,mol_id,smiles
0,TOX26222,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1
0,TOX9184,Nc1ccc(S(=O)(=O)[O-])cc1
0,TOX23915,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
0,TOX6652,CC(C)c1ccc(C(C)C)cc1
0,TOX27155,N[C@@H](CCC(=O)O)C(=O)O
0,TOX27072,CC1=CC(O)CC(C)(C)C1
0,TOX6050,C(=C/c1ccccc1)\c1ccccc1
0,TOX28793,C[C@@H](N)C(=O)c1ccccc1
0,TOX1780,CCOC(=O)c1ccccc1C(=O)OCC
0,TOX6573,c1ccc2sc(SSN3CCOCC3)nc2c1
0,TOX27265,O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1
0,TOX17754,C=CCOc1nc(OCC=C)nc(OCC=C)n1
0,TOX26504,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
0,TOX28550,O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O.[Zn+2]
0,TOX6266,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO
0,TOX26208,O=C1N=C2SCCN2C(=O)C1Cc1ccc(Cl)cc1
0,TOX709,NNc1ccc(C(=O)O)cc1
0,TOX838,Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1
0,TOX22005,CCCCCCCCCCCCCC(=O)OCC(O)CO
0,TOX25595,CO[C@@]1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CO[C@@H]21
0,TOX27677,CC1OCCC1=O
1,TOX7781,O=S(=O)([O-])c1ccc(Nc2nc(Nc3ccc(/C=C/c4ccc(Nc5nc(Nc6ccc(S(=O)(=O)[O-])cc6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)[O-])c(S(=O)(=O)[O-])c3)nc(N(CCO)CCO)n2)cc1
0,TOX5425,NO
1,TOX1385,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl
0,TOX2218,C=C(C)C(=O)OC(C)C
1,TOX278,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1
1,TOX26888,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
1,TOX2828,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
0,TOX26925,C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1
0,TOX4783,C=CC(=O)OCCCl
0,TOX4836,CC(C)=CCCC(C)=CC=O
0,TOX25759,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O
1,TOX26401,Cc1ccc(O)c2ncccc12
0,TOX548,CCCCCCCCCCCCNC(=N)N
0,TOX5745,O=[N+]([O-])c1ccc(CCl)cc1
0,TOX3723,NC(CO)(CO)CO
0,TOX24402,CC(=O)CC(=O)OC(C)(C)C
0,TOX26455,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C
0,TOX26265,CCC(Cc1c(I)cc(I)c(O)c1I)C(=O)O
0,TOX28889,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
0,TOX4674,CCCCOCCOCCSC#N
0,TOX7097,CC(=O)[O-].CC(=O)[O-].[Mg+2]
0,TOX29387,O=C(O)c1c2ccccc2cc2ccccc12
0,TOX5010,OC(CCl)CCl
0,TOX1789,NC(=O)c1ccccc1N
0,TOX1059,O=NN1CCNCC1
0,TOX2904,CCCCC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
0,TOX26524,CCN(CC)C(=O)c1cccnc1
0,TOX5864,CCOc1ccc(N)cc1
0,TOX24818,CCCCCCC(CO)CCCC
1,TOX2801,Oc1c(Cl)cc(Cl)c2cccnc12
0,TOX17262,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
0,TOX28516,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CS[C@H]12)c1csc(N)n1
0,TOX7506,O=C(Cl)c1cc(Cl)cc(Cl)c1
0,TOX3123,COS(=O)(=O)[O-].C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
0,TOX25674,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
0,TOX9559,O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO
0,TOX29088,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F
0,TOX27427,CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl
0,TOX9279,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1
0,TOX28770,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
0,TOX1657,CC(=O)c1ccc(C(C)=O)cc1
1,TOX1460,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1
0,TOX7974,CC(=O)OC1CCC(C(C)(C)C)CC1
0,TOX1156,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC
0,TOX7036,CC(C)(CO)CO
0,TOX24389,COC(C)(C)CCO
0,TOX26180,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
0,TOX173,ClCOCCl
0,TOX14872,Nc1cnn(-c2ccccc2)c(=O)c1Cl
0,TOX7975,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC
0,TOX20324,CNC(=O)Oc1cccc(C(C)C)c1
0,TOX25677,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O
0,TOX25372,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1
0,TOX27656,C=CCCCCCCCCO
0,TOX26716,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1
0,TOX1032,CCCN(CCC)N=O
0,TOX5012,C=C(Cl)CCl
0,TOX13649,COC(=O)CC#N
0,TOX26693,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC
0,TOX28552,CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[nH]2)c1
1,TOX25173,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21
0,TOX25310,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC(=O)[C@@]32C)O[C@]12CC[C@@H](C)CO2
0,TOX2880,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
0,TOX4660,Cc1ccccc1Br
0,TOX22574,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
0,TOX24428,CO[Si](CCCS)(OC)OC
0,TOX24498,CC[N+](C)(CC)CC
0,TOX648,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
0,TOX9062,CCC(OCCCOC)OC(C)=O
0,TOX6615,C=C(C)C(=O)OCCOC(=O)C(=C)C
1,TOX25953,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
0,TOX28710,CCOC(=O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]4OC(C)=O)c(-c4cccc(CC(=O)OCC)c4)c3)ccc2O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(C)=O)c1
0,TOX5240,C=CC1CO1
0,TOX27698,CC/C=C\CCCCO
0,TOX4460,Nc1ccc(/N=N/c2ccccc2)cc1
0,TOX7608,CCNc1nc(Cl)nc(NC(C)(C)C)n1
0,TOX26902,COC(CNC(=O)c1ccccc1OCC(=O)O)C[Hg]O
0,TOX24465,Nc1ccc(S(=O)(=O)O)c(N)c1
0,TOX25371,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
0,TOX25376,N=C(N)NC(=N)N1CCOCC1
0,TOX4573,c1ccc2[nH]cnc2c1
0,TOX5768,N#CCc1ccccc1[N+](=O)[O-]
0,TOX24746,CC(C)OC(=O)c1ccccc1
0,TOX16690,CC(C)COC(=O)CCCCC(=O)OCC(C)C
1,TOX20713,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
1,TOX26236,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12
0,TOX2946,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
0,TOX24466,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O
1,TOX22248,c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1
0,TOX6824,CCCCS
0,TOX26410,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O
1,TOX26445,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
0,TOX2170,NC(=O)c1c(Cl)cccc1Cl
0,TOX4051,CC(C)OP(C)(=O)OC(C)C
0,TOX7950,C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C
0,TOX5249,CCCCCCCCCCCCC1CO1
0,TOX4681,CC(C)(C)N
0,TOX26183,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21
0,TOX956,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O
1,TOX27949,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O
0,TOX23919,OC[C@H](O)[C@H](O)CO
0,TOX4183,C=CC(=O)OC
0,TOX21269,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@]21CC[C@@]3(C)O
0,TOX57,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O
1,TOX424,C=C(C)C(=O)Nc1ccc(Cl)c(Cl)c1
0,TOX15209,O=c1[nH]c(=O)c2c[nH]nc2[nH]1
0,TOX15,CC(=O)NNc1ccccc1
0,TOX7240,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1
0,TOX859,CC(O)c1ccccc1
0,TOX14871,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl
0,TOX22210,CN1CCCC1
1,TOX3492,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1
0,TOX93,COc1ccc(N)cc1
1,TOX28698,O=[N+]([O-])c1ccc(Oc2ccc(N=C=S)cc2)cc1
0,TOX26459,NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1
1,TOX432,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl
0,TOX28847,CCC(=O)OC1(c2ccccc2)CCN(C)CC1
0,TOX4815,Cc1c(N)cccc1Cl
0,TOX4448,C=CCSSCCC
0,TOX1343,N#C[S-]
0,TOX21464,N#CCCNCCC#N
0,TOX179,CC(O)CNCC(C)O
0,TOX27610,O=CCCc1ccccc1
0,TOX27657,CCCCCCC(O)CCOC(C)=O
0,TOX20540,COC(=O)[C@@H](N)CCCN/C(N)=N/[N+](=O)[O-]
0,TOX24427,O=CN1CCOCC1
0,TOX24462,CCO[Si](OCC)(OCC)c1ccccc1
1,TOX27673,Cc1occc1SSc1ccoc1C
0,TOX6203,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl
0,TOX1277,C/C=C/C=C/C(=O)O
0,TOX3043,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1
0,TOX4015,Brc1ccc(Oc2ccc(Br)cc2)cc1
0,TOX762,CC(C)O
1,TOX3128,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12
0,TOX17757,C=CCCCCCCCCC=O
0,TOX28961,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1
0,TOX79,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-]
0,TOX27142,CC1=C(C=O)C(C)(C)CCC1
1,TOX20770,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
0,TOX24858,c1ccc(-c2nnn[nH]2)cc1
0,TOX3567,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
0,TOX27145,CC(C)=CC(=O)O
0,TOX25377,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
0,TOX14456,Cc1ccccc1CO[C@H]1C[C@]2(C(C)C)CC[C@@]1(C)O2
1,TOX28493,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21
0,TOX24226,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
0,TOX1863,CCOC(=O)CC(=O)OCC
0,TOX27159,Cc1ccc(OC(=O)CC(C)C)cc1
0,TOX28596,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1
1,TOX5401,C=CC(=O)OCCCCCCOC(=O)C=C
0,TOX27118,Cc1occc1S
0,TOX4059,Cc1cc(-c2ccc(N)c(C)c2)ccc1N
0,TOX5591,CN(CCO)CCO
1,TOX26231,COc1ccc(C(=O)/C(Br)=C\C(=O)O)cc1
1,TOX4729,COC(=O)Nc1nc2ccccc2[nH]1
0,TOX4873,Oc1nc(O)nc(O)n1
0,TOX4834,O=C/C=C/c1ccccc1
0,TOX5609,COC=O
0,TOX25673,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12
0,TOX1216,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
0,TOX26242,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1
0,TOX3352,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C
0,TOX3541,Cc1ncc(CO)c(CO)c1O
0,TOX7504,C=C(C)C(=O)OCCN(C)C
0,TOX28821,CCN(CC)CCc1c[nH]c2ccccc12.CCN(CC)CCc1c[nH]c2ccccc12
0,TOX27523,CC(C)c1ccc(S(=O)(=O)[O-])cc1
1,TOX20547,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O
0,TOX25312,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O
0,TOX306,ClC(Cl)Cl
0,TOX24433,O=C1CCCC(=O)C1
0,TOX27935,FC(F)(F)c1ccc(Cl)cc1Cl
0,TOX22436,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O
0,TOX18857,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1
0,TOX97,CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl
0,TOX26223,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1
0,TOX25141,CN(C)CCOC(=O)COc1ccc(Cl)cc1
0,TOX17248,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1
0,TOX3734,CCCC(CCC)C(N)=O
0,TOX28842,CC[C@H](O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1
0,TOX2748,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1
1,TOX1716,Oc1c(Cl)cc(Cl)c(Cl)c1Cl
1,TOX6520,Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1
1,TOX1339,S=P(N1CC1)(N1CC1)N1CC1
0,TOX3333,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
0,TOX683,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
0,TOX25350,NCC1CCC(C(=O)O)CC1
0,TOX26732,O=S(=O)([O-])CCCS(=O)(=O)[O-]
1,TOX894,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1
0,TOX24371,O=S(=O)(O)CCCN1CCOCC1
0,TOX5220,CCCCCCCCCCCCS
0,TOX1653,CCCCC=O
0,TOX27413,C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C
0,TOX340,[Co+2]
1,TOX26808,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@@]312
1,TOX2877,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
0,TOX9710,O=P(Cl)(Cl)Cl
0,TOX1576,CC(=O)C(Cl)Cl
0,TOX28756,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl
0,TOX24446,C[N+](C)(C)CC(=O)O
0,TOX12316,Cc1cc(O)cc(C)c1Cl
1,TOX1316,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl
0,TOX28792,C[C@H](N)C(=O)c1ccccc1
0,TOX21803,[Cu]I
0,TOX2901,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1,TOX5983,Oc1cccc(O)c1O
0,TOX646,c1ccoc1
0,TOX1709,NC(=O)c1ccccc1
0,TOX29083,CCC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
1,TOX1106,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
0,TOX7343,CC(C)(C)c1ccc(C=O)cc1
0,TOX326,O=[Cr]O[Cr]=O
0,TOX27150,CC(C)(C)OC(=O)c1ccccc1C(=O)O
0,TOX1860,O=Cc1ccc(Cl)cc1
0,TOX26413,CN1C(=O)/C(=N/NC(N)=S)c2ccccc21
0,TOX2107,Cc1ncc[nH]1
1,TOX28919,CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1
0,TOX5866,C[NH+](C)CCC(c1ccccc1)c1cccc[nH+]1
0,TOX7308,CCCCC(CC)C(=O)Cl
0,TOX26383,CNC(=O)NC(O)C(Cl)(Cl)Cl
0,TOX27832,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
0,TOX26835,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
0,TOX309,ClCc1cccnc1
0,TOX768,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
0,TOX27617,COc1cc(C)ccc1C(C)C
0,TOX26779,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1
0,TOX26698,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1,TOX25848,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1
0,TOX28826,COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1
1,TOX3051,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
1,TOX28670,ClCCN(CCCl)CCCl
1,TOX20767,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O
0,TOX26186,O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1
1,TOX4602,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
0,TOX24447,COc1cccc(C=O)c1
0,TOX1771,CCC(C)(C)c1ccc(O)cc1
0,TOX2522,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
0,TOX28597,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1
0,TOX24424,NCc1cccnc1
0,TOX21180,CCn1cc[n+](C)c1
0,TOX5640,Cc1cccc(C(=O)O)c1[N+](=O)[O-]
0,TOX9234,C=CC(C)CCC=C(C)C
1,TOX28571,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1OP(=O)(O)O
1,TOX1577,O=C(CCl)CCl
0,TOX25753,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1
0,TOX27039,CCNC(=O)C1CC(C)CCC1C(C)C
0,TOX23873,NCC(O)c1ccc(O)cc1
0,TOX7039,OCC(CO)(CO)COCC(CO)(CO)CO
0,TOX27868,CC(C)(c1ccccc1)c1ccccc1
0,TOX1554,CCCCCCCCCC(=O)O
0,TOX25108,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(=O)O)c1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
0,TOX2049,Cc1cc(C)c(O)c(C)c1
0,TOX22007,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OCC(O)CO
0,TOX464,CCOC(=O)/C=C\C(=O)OCC
0,TOX9217,CCCOCC(C)O
0,TOX19719,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2]
0,TOX29283,O=C1c2ccccc2C(=O)c2cc(O)ccc21
0,TOX25127,C=CCc1ccccc1OCC(O)CNC(C)C
0,TOX27134,CC=CC(=O)CCCC
1,TOX27347,CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12
0,TOX27811,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.O=S(=O)(O)CCS(=O)(=O)O
1,TOX11863,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
0,TOX26713,C[S+](C)CCC(N)C(=O)O
1,TOX13757,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
0,TOX29346,CCCCCCCCCCCCCC/C(O)=N\C(CO)CCCCCCCCCCCCCC
0,TOX3529,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
0,TOX27363,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
1,TOX2053,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
0,TOX4112,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
0,TOX28677,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
0,TOX1769,CC(=O)/C=C/C1=C(C)CCCC1(C)C
1,TOX5258,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21
0,TOX6802,CC(C)CC(O)CC(C)C
0,TOX25109,CNCCC=C1c2ccccc2CCc2ccccc21
0,TOX22259,O=S(=O)(c1ccccc1)c1ccc(Cl)cc1
0,TOX7978,CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O
0,TOX27526,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1
1,TOX5805,CCCCCCCCn1sccc1=O
0,TOX22514,OC[C@H](O)[C@@H](O)[C@H](O)CO
0,TOX24469,NCCOS(=O)(=O)O
1,TOX29350,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
0,TOX27249,CCc1cc(C2=C(C(=O)[O-])N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2
0,TOX27484,O.O.O.O.O.O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Mg+2]
0,TOX25688,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1
0,TOX27447,NNC(=O)OCc1ccccc1
0,TOX29001,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1
0,TOX27918,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
0,TOX28518,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1
0,TOX21530,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-]
0,TOX29068,CCCC[n+]1cccc(C)c1
1,TOX17731,Oc1ccc(C2(c3ccc(O)cc3)c3ccccc3-c3ccccc32)cc1
1,TOX1247,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1
0,TOX4072,CN(C)C(=O)C(c1ccccc1)c1ccccc1
0,TOX25227,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O
0,TOX5668,COC(=O)c1ccc(C)cc1
0,TOX28962,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1
0,TOX21573,CCOC(=O)CP(=O)(OCC)OCC
0,TOX1258,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
0,TOX28925,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
0,TOX26200,COc1ccc(Cc2cnc(N)nc2N)cc1OC
0,TOX7360,NC(=O)[O-]
0,TOX5824,Cl[Pd]Cl
0,TOX24618,COc1cccc(Br)c1
0,TOX834,COC(N)=O
1,TOX25849,Oc1c(Br)cc(Br)c2cccnc12
0,TOX12516,CCCCCCCCSCCO
0,TOX24996,CC1CC(=O)CC(C)(C)C1
0,TOX27264,Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O
0,TOX878,Cc1ccc2ccccc2c1
1,TOX17712,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1
0,TOX4316,CNC(=O)N(C)c1nnc(C(C)(C)C)s1
0,TOX27633,CCCCCCCC/C=C\CCCCCCCC(=O)OCC
0,TOX24993,CC(C)(C1CCC(O)CC1)C1CCC(O)CC1
0,TOX20653,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1
0,TOX1980,CCCCCC(=O)OCC
0,TOX24359,O=C1CCCCCCCCCCCCCCO1
0,TOX20731,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C
